file_path,label
omni0710_01.png,omni0710
omni0710_02.png,omni0710
omni0710_03.png,omni0710
omni0710_04.png,omni0710
omni0710_05.png,omni0710
omni0710_06.png,omni0710
omni0710_07.png,omni0710
omni0710_08.png,omni0710
omni0710_09.png,omni0710
omni0710_10.png,omni0710
omni0710_11.png,omni0710
omni0710_12.png,omni0710
omni0710_13.png,omni0710
omni0710_14.png,omni0710
omni0710_15.png,omni0710
omni0710_16.png,omni0710
omni0710_17.png,omni0710
omni0710_18.png,omni0710
omni0710_19.png,omni0710
omni0710_20.png,omni0710
omni0712_01.png,omni0712
omni0712_02.png,omni0712
omni0712_03.png,omni0712
omni0712_04.png,omni0712
omni0712_05.png,omni0712
omni0712_06.png,omni0712
omni0712_07.png,omni0712
omni0712_08.png,omni0712
omni0712_09.png,omni0712
omni0712_10.png,omni0712
omni0712_11.png,omni0712
omni0712_12.png,omni0712
omni0712_13.png,omni0712
omni0712_14.png,omni0712
omni0712_15.png,omni0712
omni0712_16.png,omni0712
omni0712_17.png,omni0712
omni0712_18.png,omni0712
omni0712_19.png,omni0712
omni0712_20.png,omni0712
omni0713_01.png,omni0713
omni0713_02.png,omni0713
omni0713_03.png,omni0713
omni0713_04.png,omni0713
omni0713_05.png,omni0713
omni0713_06.png,omni0713
omni0713_07.png,omni0713
omni0713_08.png,omni0713
omni0713_09.png,omni0713
omni0713_10.png,omni0713
omni0713_11.png,omni0713
omni0713_12.png,omni0713
omni0713_13.png,omni0713
omni0713_14.png,omni0713
omni0713_15.png,omni0713
omni0713_16.png,omni0713
omni0713_17.png,omni0713
omni0713_18.png,omni0713
omni0713_19.png,omni0713
omni0713_20.png,omni0713
omni0714_01.png,omni0714
omni0714_02.png,omni0714
omni0714_03.png,omni0714
omni0714_04.png,omni0714
omni0714_05.png,omni0714
omni0714_06.png,omni0714
omni0714_07.png,omni0714
omni0714_08.png,omni0714
omni0714_09.png,omni0714
omni0714_10.png,omni0714
omni0714_11.png,omni0714
omni0714_12.png,omni0714
omni0714_13.png,omni0714
omni0714_14.png,omni0714
omni0714_15.png,omni0714
omni0714_16.png,omni0714
omni0714_17.png,omni0714
omni0714_18.png,omni0714
omni0714_19.png,omni0714
omni0714_20.png,omni0714
omni0716_01.png,omni0716
omni0716_02.png,omni0716
omni0716_03.png,omni0716
omni0716_04.png,omni0716
omni0716_05.png,omni0716
omni0716_06.png,omni0716
omni0716_07.png,omni0716
omni0716_08.png,omni0716
omni0716_09.png,omni0716
omni0716_10.png,omni0716
omni0716_11.png,omni0716
omni0716_12.png,omni0716
omni0716_13.png,omni0716
omni0716_14.png,omni0716
omni0716_15.png,omni0716
omni0716_16.png,omni0716
omni0716_17.png,omni0716
omni0716_18.png,omni0716
omni0716_19.png,omni0716
omni0716_20.png,omni0716
omni0721_01.png,omni0721
omni0721_02.png,omni0721
omni0721_03.png,omni0721
omni0721_04.png,omni0721
omni0721_05.png,omni0721
omni0721_06.png,omni0721
omni0721_07.png,omni0721
omni0721_08.png,omni0721
omni0721_09.png,omni0721
omni0721_10.png,omni0721
omni0721_11.png,omni0721
omni0721_12.png,omni0721
omni0721_13.png,omni0721
omni0721_14.png,omni0721
omni0721_15.png,omni0721
omni0721_16.png,omni0721
omni0721_17.png,omni0721
omni0721_18.png,omni0721
omni0721_19.png,omni0721
omni0721_20.png,omni0721
omni0722_01.png,omni0722
omni0722_02.png,omni0722
omni0722_03.png,omni0722
omni0722_04.png,omni0722
omni0722_05.png,omni0722
omni0722_06.png,omni0722
omni0722_07.png,omni0722
omni0722_08.png,omni0722
omni0722_09.png,omni0722
omni0722_10.png,omni0722
omni0722_11.png,omni0722
omni0722_12.png,omni0722
omni0722_13.png,omni0722
omni0722_14.png,omni0722
omni0722_15.png,omni0722
omni0722_16.png,omni0722
omni0722_17.png,omni0722
omni0722_18.png,omni0722
omni0722_19.png,omni0722
